1696384543,38.03538724,-78.51767752,152.3560866
1696384543,38.03538724,-78.51767752,152.3564
1696384543,38.03538725,-78.51767751,152.3566379
1696384543,38.03538725,-78.51767751,152.3568414
1696384543,38.03538719,-78.51767745,152.3577901
1696384543,38.03538719,-78.51767745,152.3580712
1696384543,38.03538719,-78.51767745,152.3583344
1696384543,38.03538719,-78.51767745,152.3587173
1696384543,38.03538719,-78.51767745,152.3589688
1696384543,38.03538713,-78.51767732,152.3618352
1696384543,38.03538713,-78.51767732,152.3621833
1696384543,38.03538714,-78.51767732,152.3624084
1696384543,38.03538714,-78.51767731,152.3626563
1696384544,38.03538715,-78.51767731,152.3626731
1696384544,38.03538699,-78.51767719,152.3615142
1696384544,38.035387,-78.51767717,152.3615658
1696384544,38.035387,-78.51767717,152.361874
1696384544,38.035387,-78.51767717,152.3620406
1696384544,38.03538701,-78.51767716,152.3622164
1696384544,38.035387,-78.51767709,152.3582982
1696384544,38.03538702,-78.51767713,152.3591553
1696384544,38.03538696,-78.51767715,152.3619058
1696384544,38.03538699,-78.51767724,152.3622785
1696384544,38.03538702,-78.51767735,152.3626109
1696384544,38.03538705,-78.51767746,152.3624777
1696384544,38.03538707,-78.51767758,152.3622074
1696384544,38.0353871,-78.51767783,152.3511904
1696384544,38.03538713,-78.51767798,152.3512993
1696384544,38.03538717,-78.51767815,152.3516114
1696384544,38.03538722,-78.51767833,152.3521451
1696384544,38.03538726,-78.51767852,152.3526218
1696384544,38.03538722,-78.51767843,152.3460861
1696384544,38.03538727,-78.51767866,152.3461022
1696384544,38.03538733,-78.51767892,152.3460547
1696384544,38.03538739,-78.51767918,152.3458176
1696384544,38.03538746,-78.51767946,152.3454951
1696384545,38.03538741,-78.51767996,152.3581059
1696384545,38.03538748,-78.51768028,152.3580214
1696384545,38.03538755,-78.51768061,152.3580358
1696384545,38.03538763,-78.51768097,152.3580719
1696384545,38.03538771,-78.51768134,152.3580703
1696384545,38.0353878,-78.51768171,152.3576731
1696384545,38.0353878,-78.51768197,152.3610654
1696384545,38.03538789,-78.51768237,152.3609307
1696384545,38.03538798,-78.51768279,152.3609566
1696384545,38.03538809,-78.51768322,152.3610966
1696384545,38.03538825,-78.51768351,152.3657385
1696384545,38.03538837,-78.51768397,152.3661019
1696384545,38.03538848,-78.51768444,152.3668192
1696384545,38.0353886,-78.51768493,152.3674577
1696384545,38.03538897,-78.51768598,152.3587351
1696384545,38.03538912,-78.51768651,152.3590541
1696384545,38.03538927,-78.51768705,152.3593971
1696384545,38.03538942,-78.5176876,152.3596591
1696384545,38.03538959,-78.51768815,152.3598273
1696384545,38.03538971,-78.5176886,152.3612188
1696384545,38.0353899,-78.51768918,152.361308
1696384545,38.03539011,-78.51768977,152.3611289
1696384545,38.03539033,-78.51769036,152.3601102
1696384545,38.03539057,-78.51769095,152.357705
1696384546,38.03539082,-78.51769152,152.3537163
1696384546,38.03539093,-78.51769218,152.3469898
1696384546,38.03539121,-78.51769277,152.3425297
1696384546,38.03539149,-78.51769339,152.3392949
1696384546,38.03539176,-78.51769404,152.3373642
1696384546,38.03539202,-78.51769471,152.3364645
1696384546,38.03539226,-78.51769506,152.3103762
1696384546,38.03539248,-78.51769576,152.3117156
1696384546,38.03539268,-78.51769651,152.3153381
1696384546,38.03539287,-78.51769734,152.3212179
1696384546,38.03539317,-78.51769922,152.3433701
1696384546,38.03539337,-78.51770005,152.3463367
1696384546,38.03539357,-78.51770084,152.3476162
1696384546,38.0353938,-78.51770163,152.3481377
1696384546,38.03539393,-78.51770265,152.3577741
1696384546,38.03539421,-78.51770342,152.3576412
1696384546,38.03539452,-78.51770419,152.3567177
1696384546,38.03539485,-78.51770497,152.3553392
1696384546,38.03539519,-78.51770576,152.3543392
1696384546,38.03539554,-78.51770658,152.3537993
1696384546,38.03539593,-78.51770713,152.3456977
1696384546,38.03539661,-78.51770877,152.3445917
1696384547,38.03539731,-78.5177104,152.3418737
1696384547,38.03539761,-78.51771139,152.3328803
1696384547,38.03539798,-78.51771225,152.3330997
1696384547,38.03539834,-78.51771312,152.333029
1696384547,38.0353987,-78.51771398,152.3319119
1696384547,38.03539905,-78.51771484,152.3297348
1696384547,38.03539935,-78.51771553,152.3342199
1696384547,38.03539973,-78.51771641,152.3327264
1696384547,38.03540012,-78.51771732,152.333028
1696384547,38.03540053,-78.51771825,152.334972
1696384547,38.03540086,-78.51771889,152.3356054
1696384547,38.03540125,-78.5177198,152.337562
1696384547,38.03540163,-78.5177207,152.3382843
1696384547,38.03540199,-78.5177216,152.3380132
1696384547,38.03540234,-78.5177225,152.3379335
1696384547,38.0354027,-78.51772342,152.3390695
1696384547,38.03540325,-78.51772464,152.3514081
1696384547,38.03540364,-78.5177256,152.353355
1696384547,38.03540404,-78.51772656,152.3557205
1696384547,38.03540443,-78.51772752,152.3577472
1696384547,38.03540471,-78.51772849,152.3597501
1696384547,38.03540511,-78.51772947,152.3611058
1696384547,38.0354055,-78.51773045,152.3621752
1696384547,38.0354059,-78.51773143,152.3632672
1696384547,38.0354063,-78.51773242,152.3645827
1696384548,38.03540665,-78.51773329,152.3589828
1696384548,38.03540706,-78.51773429,152.3594682
1696384548,38.03540747,-78.51773528,152.359405
1696384548,38.03540789,-78.51773629,152.3592333
1696384548,38.03540833,-78.51773732,152.3595382
1696384548,38.03540931,-78.51773958,152.3578545
1696384548,38.03540974,-78.51774063,152.3592409
1696384548,38.03541016,-78.51774167,152.3609946
1696384548,38.03541058,-78.51774271,152.3620699
1696384548,38.0354111,-78.51774399,152.3614791
1696384548,38.03541153,-78.51774508,152.3621637
1696384548,38.03541197,-78.51774619,152.3633564
1696384548,38.03541241,-78.51774732,152.3646929
1696384548,38.03541285,-78.51774845,152.3659102
1696384548,38.0354131,-78.5177493,152.3544816
1696384548,38.03541353,-78.5177504,152.3539189
1696384548,38.03541397,-78.51775153,152.353588
1696384548,38.03541442,-78.51775269,152.353819
1696384548,38.03541488,-78.51775388,152.3547792
1696384548,38.03541534,-78.51775508,152.3557317
1696384548,38.03541568,-78.51775607,152.3544306
1696384548,38.03541612,-78.51775725,152.3539894
1696384548,38.03541657,-78.51775844,152.3540683
1696384548,38.03541703,-78.51775967,152.3550958
1696384549,38.03541765,-78.51776104,152.3418356
1696384549,38.03541812,-78.51776231,152.3436275
1696384549,38.03541857,-78.51776357,152.3443511
1696384549,38.03541951,-78.51776611,152.3419727
1696384549,38.03541999,-78.51776741,152.3411654
1696384549,38.03542046,-78.51776882,152.3229849
1696384549,38.03542097,-78.51777018,152.3231577
1696384549,38.03542148,-78.51777153,152.3230511
1696384549,38.03542198,-78.51777288,152.3227466
1696384549,38.03542245,-78.51777418,152.3096313
1696384549,38.03542293,-78.51777556,152.3101993
1696384549,38.03542339,-78.51777695,152.3111753
1696384549,38.03542385,-78.51777836,152.3121764
1696384549,38.03542432,-78.51777978,152.3129675
1696384549,38.0354248,-78.51778115,152.3068689
1696384549,38.03542526,-78.51778261,152.3077571
1696384549,38.03542572,-78.5177841,152.3083904
1696384549,38.03542619,-78.5177856,152.3091378
1696384549,38.03542665,-78.5177871,152.3102429
1696384549,38.03542711,-78.51778861,152.3115525
1696384549,38.03542807,-78.51779157,152.3199919
1696384549,38.0354285,-78.51779305,152.3216787
1696384549,38.03542894,-78.51779451,152.3232102
1696384550,38.03542941,-78.51779607,152.3051425
1696384550,38.03542984,-78.51779758,152.3074244
1696384550,38.03543029,-78.51779911,152.3093434
1696384550,38.03543073,-78.51780064,152.3106811
1696384550,38.03543115,-78.51780214,152.3112382
1696384550,38.03543158,-78.51780361,152.3106453
1696384550,38.03543192,-78.51780472,152.3010744
1696384550,38.03543233,-78.51780618,152.300749
1696384550,38.03543275,-78.51780767,152.3008609
1696384550,38.03543318,-78.51780918,152.301945
1696384550,38.0354336,-78.51781072,152.3037547
1696384550,38.03543395,-78.51781214,152.2878111
1696384550,38.03543436,-78.51781366,152.2882153
1696384550,38.03543477,-78.51781517,152.2879586
1696384550,38.03543519,-78.51781669,152.2882301
1696384550,38.03543565,-78.51781851,152.2801497
1696384550,38.03543647,-78.51782162,152.2800632
1696384550,38.03543687,-78.51782318,152.2800364
1696384550,38.03543726,-78.51782476,152.2804372
1696384550,38.03543772,-78.51782635,152.280568
1696384550,38.03543811,-78.51782795,152.281162
1696384550,38.0354385,-78.51782955,152.2817323
1696384550,38.03543889,-78.51783116,152.282631
1696384550,38.03543928,-78.51783277,152.2834875
1696384551,38.03543965,-78.51783428,152.2850446
1696384551,38.03544003,-78.51783587,152.2848029
1696384551,38.03544041,-78.51783747,152.2842792
1696384551,38.03544079,-78.51783908,152.2841781
1696384551,38.03544119,-78.51784071,152.2842287
1696384551,38.03544158,-78.51784234,152.2841888
1696384551,38.03544204,-78.51784391,152.2915524
1696384551,38.03544283,-78.51784723,152.2931896
1696384551,38.03544323,-78.51784889,152.2939087
1696384551,38.03544362,-78.51785054,152.2936646
1696384551,38.03544404,-78.5178521,152.2870508
1696384551,38.03544441,-78.51785374,152.2872206
1696384551,38.03544479,-78.51785539,152.2879997
1696384551,38.03544518,-78.51785705,152.2894574
1696384551,38.03544547,-78.51785846,152.2758588
1696384551,38.03544587,-78.51786013,152.2780102
1696384551,38.03544626,-78.5178618,152.2789902
1696384551,38.03544664,-78.51786346,152.2802444
1696384551,38.03544701,-78.51786511,152.2805047
1696384551,38.03544737,-78.51786704,152.2847564
1696384551,38.03544777,-78.51786875,152.2861044
1696384551,38.03544816,-78.51787045,152.2876965
1696384551,38.03544856,-78.51787213,152.2898589
1696384551,38.03544896,-78.51787382,152.2915166
1696384552,38.03544934,-78.5178755,152.2893367
1696384552,38.03544974,-78.5178772,152.2922314
1696384552,38.03545014,-78.5178789,152.2949858
1696384552,38.03545052,-78.51788058,152.2965409
1696384552,38.0354509,-78.51788227,152.2970649
1696384552,38.03545128,-78.517884,152.2981771
1696384552,38.03545163,-78.51788568,152.2847802
1696384552,38.03545198,-78.51788748,152.2883792
1696384552,38.03545233,-78.51788926,152.2918822
1696384552,38.03545266,-78.517891,152.2947451
1696384552,38.03545301,-78.51789266,152.2778681
1696384552,38.03545334,-78.5178944,152.2820952
1696384552,38.03545366,-78.51789619,152.2879273
1696384552,38.03545399,-78.517898,152.2944734
1696384552,38.0354543,-78.51789981,152.2998003
1696384552,38.03545455,-78.51790124,152.3048019
1696384552,38.03545483,-78.51790293,152.3052753
1696384552,38.03545512,-78.51790462,152.3051738
1696384552,38.03545543,-78.51790633,152.3051211
1696384552,38.03545574,-78.51790806,152.3063135
1696384552,38.03545594,-78.51790973,152.2983577
1696384552,38.03545626,-78.51791149,152.3014575
1696384552,38.03545658,-78.51791323,152.3047245
1696384552,38.03545687,-78.51791494,152.3081022
1696384552,38.03545717,-78.51791664,152.3112422
1696384553,38.03545774,-78.51791838,152.310786
